69047	2014	spring	REL	234	Cry Freedom	Since the 1960s religious scholars, especially in developing countries, have attempted to re-think and re-express their beliefs in ways that can lead to greater social justice for marginalized people. This largely Christian movement set in a motion a theological and social phenomenon known as liberation theology. In this work we will examine the ideas and actions behind this movement, with particular reference to race, class, and gender. Writing and discussion are integral parts of the course.	\N	0
69054	2014	spring	REL	248	Islam and Global Politics	This course serves as an introduction to the transformation of religious belief and political authority in the Islamic world during the colonial period; to the role of popular culture in creating support for American military intervention in the Islamic world during the Cold War; and to the rise of Islamic militancy after the Cold War. Readings include Michael Adas (ed), Islamic and European Expansion; Gilles Kepel, Jihad: The Trail of Political Islam; Frantz Fanon, The Wretched of the Earth; and Melani McAlister, Epic Encounters: Culture, Media and U.S. Interests in the Middle East since 1945.	\N	0
69072	2014	spring	REL	282	The Divine Comedy of Dante Alighieri: Discover the Wonders of A Medieval Mind	The course approaches The Divine Comedy both as a poetic masterpiece and as an encyclopedia of medieval culture. Through a close textual analysis of selected cantos from Inferno, Purgatorio, and Paradiso, students learn how to approach Dantes poetry as a vehicle for thought, an instrument of self-discovery, and a way to understand and affect the historical reality. They also gain a perspective on the Biblical, Christian, and Classical traditions as they intersect with the multiple levels of Dantes concern, ranging from literature to history, from politics to government, from philosophy to theology. A visual component, including illustrations of the Comedy and multiple artworks pertinent to the narrative, complements the course. Class format includes lectures and discussion. Intensive class participation is encouraged. No prerequisites. Part of the Dante Humanities Cluster.	\N	0
69089	2014	spring	REL	293W	Theories of Religion	An investigation of important methodological contributions to the critical study of religion. The class will be conducted as a seminar. In class, papers and discussion will constitute the work of the course. One hundred and fifty pages of reading per week. Required seminar for major and minor concentrators in religion.	\N	0
69283	2014	spring	RST	126	Russia Now	In this expanded 4-credit version of the 2-credit "Russia Now" course, students will follow current events in Russia through print and electronic sources, and write two short essays and one longer research paper.	\N	0
69295	2014	spring	RST	127	Russia Now	Students will follow current events in Russia through the internet, newspapers, magazines, and other sources (including satellite broadcasts when available). Along with a general attention to current events, each student will follow a particular area of interest (e.g. national identity, the market economy, politics, health issues, crime, culture, foreign policy) throughout the term, do background work on this topic and write it up towards the end of the term.  Students who read Russian will be encouraged to use available sources in that language.  This course is designed to (1) familiarize students with the most important issues facing Russia today and the historical/political/cultural context in which to place them; (2) to acquaint students with a variety of resources from the US, Russia, and a number of other countries and the different perspectives these sources may give on one and the same issue.  Two credit course.  May be taken more than once for credit.	\N	0
69367	2014	spring	RUS	101	Elementary Russian I	Introduction to Russian grammar, phonetics, and conversation. Emphasis on practical Russian language skills. Lectures combine drills in Russian with presentations in English. Recitations are conducted primarily in Russian.	\N	0
69394	2014	spring	RUS	110	Conversational  Russian	Conversation course designed to help students with some knowledge of Russian grammar develop facility with the spoken language. Emphasis on vocabulary building. Class time devoted to debate, discussions, and conversations about current topics and aspects of contemporary Russian culture. Themes for discussion both extemporaneous and planned. Students are expected to prepare for the assigned themes in advance. Recommended in conjunction with any Russian language course, except for RUS 101, for extra oral practice. May be taken twice.	\N	0
69408	2014	spring	RUS	126	Russia Now	In this expanded 4-credit version of the 2-credit "Russia Now" course, students will follow current events in Russia through print and electronic sources, and write two short essays and one longer research paper.	\N	0
69413	2014	spring	RUS	127	Russia Now	Students will follow current events in Russia through the internet, newspapers, magazines, and other sources (including satellite broadcasts when available). Along with a general attention to current events, each student will follow a particular area of interest (e.g. national identity, the market economy, politics, health issues, crime, culture, foreign policy) throughout the term, do background work on this topic and write it up towards the end of the term.  Students who read Russian will be encouraged to use available sources in that language.  This course is designed to (1) familiarize students with the most important issues facing Russia today and the historical/political/cultural context in which to place them; (2) to acquaint students with a variety of resources from the US, Russia, and a number of other countries and the different perspectives these sources may give on one and the same issue.  Two credit course.  May be taken more than once for credit.	\N	0
69424	2014	spring	RUS	151	Intermediate Russian I	Further development of grammatical concepts introduced in elementary Russian; building of vocabulary and comprehension skills; weekly film essays. One recitation per week.	\N	0
69459	2014	spring	RUS	202	Advanced Readings in Russian	Extensive reading of a variety of texts in Russian. Focus on difficult grammatical constructions, building reading vocabulary, and writing short essays in Russian. Class conducted primarily in Russian.	\N	0
69537	2014	spring	SA	111	Introduction to Drawing	The coursework consists of a wide range of projects involving representation.  These include 1)schematic drawing of architectural structures, 2) rendering of actual buildings, 3) drawing the landscape environment, 4) figure drawing and 5)imaginative narrative/fantasy drawing based on projects 1-4. Evaluation will primarily be based on the quality of studio production as well as the effort to thoughtfully contribute to critiques and discussions.  Not open to seniors. Studio art supplies fee: $50. If you've already had SA 111 but would like to register for this course please contact Stephanie Ashenfelder at stephanieashenfelder@rochester.edu	\N	0
69546	2014	spring	SA	111	Introduction to Drawing	The coursework consists of a wide range of projects involving representation.  These include 1)schematic drawing of architectural structures, 2) rendering of actual buildings, 3) drawing the landscape environment, 4) figure drawing and 5)imaginative narrative/fantasy drawing based on projects 1-4. Evaluation will primarily be based on the quality of studio production as well as the effort to thoughtfully contribute to critiques and discussions.  Not open to seniors. Studio art supplies fee: $50. If you've already had SA 111 but would like to register for this course please contact Stephanie Ashenfelder at stephanieashenfelder@rochester.edu	\N	0
69558	2014	spring	SA	114	Creating Architecture - An Introduction	Buildings are among the most public, visible & long lived artifacts that a culture creates. The built environment serves as both a repository of cultural information &  exerts an influence that extends beyond the society that created it. This introductory course will explore a visual survey of Architecture from Ancient Times to the present day using a slide lecture & discussion format that will invite each student to participate in the discourse of the class. The studio portion of this course will provide students an opportunity to create their own structures from sketch to 3 dimensional pieces exploring basic design elements & materials. No prior studio experience is necessary. Students will be expected to purchase basic tools used in this course. A materials supply list will be provided at the first class.  Students are expected to pay the $50 studio fee to cover the use of shared supplies & equipment. Not open to seniors. To be added to the wait list, please contact stephanie.ashenfelder@rochester.edu.	\N	0
69560	2014	spring	SA	121	Introduction to Painting	Designed to introduce students to the art of painting through a traditional and experimental approach. Through a sequence of projects, students will have the opportunity to practice observational painting skills as well as experiment with a variety of non-traditional media and innovative techniques. This course aims to enhance each students understanding of historical and contemporary painting trends through studio practice and classroom dialogue. Ultimately, students will work toward creating mature visual works that communicate meaning effectively. Your paintings, in addition to their many other functions, will serve as documentation of your artistic and intellectual pursuit. Formal and informal critiques will regularly follow the completion of most projects. Readings and short papers are to be expected. Not open to seniors. Studio art supplies fee: $50.If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder, stephanie.ashenfelder@rochester.edu.	\N	0
69571	2014	spring	SA	131	Introduction to Sculpture	A wide range of materials and techniques from metal and welding to assemblage, from wood to experimental methods and media is explored in the service of three dimensional art making. Investigations of the specific qualities of three dimensional media (i.e. space, form, scale, mass) and how they can convey ideas are made within a contemporary framework. Artworks synthesize a particular choice and use of materials and a concept or expression. It is the aim of this class to develop this synthesis, and in so doing, begin to develop the students' own working creative vocabulary. Not open to seniors. Studio art supplies fee: $50. If the course fills and you would like to be added to tat stephanie.ashenfelder@rochester.edu.he wait list, please contact Stephanie Ashenfelder.	\N	0
69585	2014	spring	SA	141	Introduction to Photography	This class is an introduction to the basic elements of photography, SLR and DSLR camera, darkroom techniques and alternative digital processes with an emphasis on photography as an interpretive and hybrid medium. The student will be asked to develop series of images using various photographic techniques and formats such as photograms (photography without a camera), collages and digital negatives printed on silver photographic paper. The class will explore alternative modes of thinking about the photographic frame and ways of presenting images. In conjunction to their studio projects, students will be exposed to current issues in photography and related media through readings, screenings and group discussions. No prior experience in photography is needed to successfully complete this class. Not open to seniors. $50 Studio Fee. If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder at stephanie.ashenfelder@rochester.edu.	\N	0
69592	2014	spring	SA	151	Introduction to Digital Art	This course engages artistic approaches to digital technologies with an emphasis on the history of new media art and contemporary networked art practices. Students will engage in studio assignments that use digital technologies as both tool and medium including digital imaging, sound, illustration, and 2D animation. Special emphasis will be placed on programming for visual artists using Processing, an open-source language and programming environment for the creation of generative and participatory artworks. Not open to seniors. $50 Studio Fee. If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder at stephanie.ashenfelder@rochester.edu.	\N	0
69606	2014	spring	SA	161	Introduction to Video Art	This course introduces the basic aesthetic and technical elements of video production. Emphasis is on the creative use and understanding of the video medium while learning to use the video camera, video editing processes and the fundamental procedures of planning video projects. Strategies for the use of video as an art-making tool will be explored. Works by artists and directors critically exploring media of film and video will be viewed and discussed. Video techniques will be studied through screenings, group discussions, readings, practice sessions and presentations of original video projects made during the course. Declared FMS and Studio Art (SA) major are given priority registration, followed by FMS and SA minors. For questions on registration for this course, contact Juliet Carello at juliet.carello@rochester.edu	\N	0
69619	2014	spring	SA	181	Introduction to Printmaking	Printmaking is a non-digital, non-photographic manner of visual communication which emphasizes reproduction. This course will introduce procedures and techniques for creating multiple works on paper. Suites of prints will be made from linoleum cuts, woodcuts, drypoint etchings, monotypes and mono-prints. Drawing is key in the development of the reductive, visual language required in printmaking. Exercises which focus on print-based drawing skills will be assigned throughout. Not open to Seniors. Studio arts supplies fee: $50. If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder.	\N	0
69622	2014	spring	SA	190	Introduction to Studio Practice	Provides a broad framework for contemporary art practice through studio production, discussion, presentation, and critique.  While many courses, including Photography, 3-D, Painting, and Digital Art, often start with the medium and work toward the concept, the projects in this class will immediately integrate conceptual challenges with material and technique.  While some projects may include traditional media such as pencils and paper, others may invite nontraditional media such as hair, text, earth and sound. Presentations and discussions will address historical and theoretical approaches to art as a way of supporting expansive studio practice.  Practice, critique, readings, and discussion combine to place emphasis on the visual investigation necessary to create educated and challenging art.   Not open to seniors. Studio art supplies fee: $50.If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder at stephanie.ashenfelder@rochester.edu.	\N	0
69635	2014	spring	SA	209	Writing On Art	This course seeks to improve students' writing and analytical skills through analysis and experimentation with different styles of writing about contemporary and historical arts. Students analyze prose by artists, historians, cultural critics, poets, and others who have written on the visual arts, with an eye towards how writing on art can be a tool for improving expression in many areas.  Slide lectures, discussions, and writing projects on objects of diverse media and historical eras will be augmented by visiting speakers and field trips to museums and galleries. This course fulfills one-half of the upper level writing requirement for both studio and art history majors.  Permission of instructor required.	\N	0
69641	2014	spring	SA	212A	Advanced Drawing	Serious emphasis on independent proposals, research and production further coalisce ideas addressed in introductory level two dimensional courses. The projects demand formal consideration as well as thoughtful content; along with class participation, they act as documents of an engagement in creative thought, research, and problem- solving. Individual and group critiques occur throughtout the course. Permission of instructor required. Studio art supplies fee: $50.	\N	0
69653	2014	spring	SA	212B	Advanced Drawing	Serious emphasis on independent proposals, research and production further coalisce ideas addressed in introductory level two dimensional courses. The projects demand formal consideration as well as thoughtful content; along with class participation, they act as documents of an engagement in creative thought, research, and problem- solving. Individual and group critiques occur throughtout the course. Permission of instructor required. Studio art supplies fee: $50.	\N	0
69664	2014	spring	SA	212C	Advanced Drawing	Serious emphasis on independent proposals, research and production further coalisce ideas addressed in introductory level two dimensional courses. The projects demand formal consideration as well as thoughtful content; along with class participation, they act as documents of an engagement in creative thought, research, and problem- solving. Individual and group critiques occur throughtout the course. Permission of instructor required. Studio art supplies fee: $50.	\N	0
69670	2014	spring	SA	222A	Advanced Painting	The evolving continuation of painting with serious emphasis on independent proposals, research and production.  The broadest examination of painting and related media is expected.  Group discussion and individual meetings are on a weekly basis. Permission of instructor only.   Studio art supplies fee: $50.	\N	0
69688	2014	spring	SA	222B	Advanced Painting	The evolving continuation of painting with serious emphasis on independent proposals, research and production.  The broadest examination of painting and related media is expected.  Group discussion and individual meetings are on a weekly basis. Permission of instructor only.   Studio art supplies fee: $50.	\N	0
69697	2014	spring	SA	222C	Advanced Painting	The evolving continuation of painting with serious emphasis on independent proposals, research and production.  The broadest examination of painting and related media is expected.  Group discussion and individual meetings are on a weekly basis. Permission of instructor only.   Studio art supplies fee: $50.	\N	0
69733	2014	spring	SA	262A	Advanced Video Art	This course explores video art processes with an emphasis on contemporary practice, emerging trends, and digital technologies. Students will consider time-based digital objects and sound from artistic perspectives questioning and interrupting conventional narrative forms while embracing experimental techniques to generate unexpected results. Original projects will involve installation, single channel, sound, and networked environments. Works will be examined within a critical framework of readings, critiques, and viewings. Permission of instructor.  $50 studio fee.	\N	0
69744	2014	spring	SA	262B	Advanced Video Art	This course explores video art processes with an emphasis on contemporary practice, emerging trends, and digital technologies. Students will consider time-based digital objects and sound from artistic perspectives questioning and interrupting conventional narrative forms while embracing experimental techniques to generate unexpected results. Original projects will involve installation, single channel, sound, and networked environments. Works will be examined within a critical framework of readings, critiques, and viewings. Permission of instructor.  $50 studio fee.	\N	0
69757	2014	spring	SA	262C	Advanced Video Art	This course explores video art processes with an emphasis on contemporary practice, emerging trends, and digital technologies. Students will consider time-based digital objects and sound from artistic perspectives questioning and interrupting conventional narrative forms while embracing experimental techniques to generate unexpected results. Original projects will involve installation, single channel, sound, and networked environments. Works will be examined within a critical framework of readings, critiques, and viewings. Permission of instructor.  $50 studio fee.	\N	0
69878	2014	spring	SA	394	Internship		\N	0
69880	2014	spring	SA	396	Senior Studio and Seminar	This course is designed to support the transition between undergraduate coursework in the arts & independent, professional, and post-graduate pursuits. The course has 3 essential components: 1. Studio Production and Critique, 2. the Mechanics of the Profession, and 3. Contemporary Artists and Issues as they relate to Visual and Cultural Theory, Art History, & Art Criticism. The production component will consist of the intensive critique of ongoing studio work with emphasis on the importance of shifting toward self-motivated production. The fall semester will serve as the first half of the development toward a solo thesis exhibition & includes an artist talk, which includes documentation, explanation, reference, & an explanation of the relevance of the students work in the context of contemporary art. The spring semester includes a solo exhibition of the students work that is the culmination of their research & production. This class is limited to & required of senior studio majors. Studio Art Fee: $50	\N	0
69961	2014	spring	SAB	301	Study Abroad: Ur Program		\N	0
69987	2014	spring	SAB	328	Germany: Cologne Exchange Yr		\N	0
70000	2014	spring	SAB	330	Germany:Internship(Epa)Sem		\N	0
70025	2014	spring	SAB	332	Brussels Internship(Epa)Sem		\N	0
70044	2014	spring	SAB	334	London Internship(Epa)Sem		\N	0
70066	2014	spring	SAB	336	Madrid Internship (Epa) Sem		\N	0
70082	2014	spring	SAB	338	Edinburgh Intrnship (Epa)Sem		\N	0
70098	2014	spring	SAB	341	Washington Semester		\N	0
70335	2014	spring	SOC	205	Microsociology	Intensive study of semester-long self-analytic groups. Small group and individual interaction. Theories of interaction, small group processes, conversation analysis, narrative interpretation.	\N	0
70341	2014	spring	SOC	206	Advanced Microsociology	Theories of interaction, small group processes, conversation analysis, narrative interpretation. Intensive study of semester-long self-analytic groups. Students may take both SOC 205 and 206.	\N	0
70353	2014	spring	SOC	221	Love, Friendship & Community	Sociological study of personal ties and face-to-face social groups: kinship networks, friendship groups, political and religious ideological groups, intellectual circles.	\N	0
70364	2014	spring	SP	101	Elementary Spanish I	Intended for students with no background in Spanish, or whose background does not make placement in a higher-level Spanish course advisable. Training in speaking, comprehension, reading and writing through classroom instruction and recitation periods. Students must also register for the associated recitation section.  Two or three exams; daily assignments.	\N	0
70370	2014	spring	SP	101	Elementary Spanish I	Intended for students with no background in Spanish, or whose background does not make placement in a higher-level Spanish course advisable. Training in speaking, comprehension, reading and writing through classroom instruction and recitation periods. Students must also register for the associated recitation section.  Two or three exams; daily assignments.	\N	0
70388	2014	spring	SP	101	Elementary Spanish I	Intended for students with no background in Spanish, or whose background does not make placement in a higher-level Spanish course advisable. Training in speaking, comprehension, reading and writing through classroom instruction and recitation periods. Students must also register for the associated recitation section.  Two or three exams; daily assignments.	\N	0
70416	2014	spring	SP	102	Elementary Spanish II	Spanish 102 continues the work of the beginning course Spanish 101. There is added emphasis on reading comprehension, vocabulary building and culture.\
\
Students must also register for the associated recitation session.  Two or three exams; daily assignments.	\N	0
70440	2014	spring	SP	151	Intermediate Spanish I	Continuing study of modern Spanish in its spoken and written forms. Emphasis is given to cultural and literary readings and discussions, as well as composition- writing skills and Multimedia Center activities. Two exams; several compositions and rewrites.	\N	0
70452	2014	spring	SP	151	Intermediate Spanish I	Continuing study of modern Spanish in its spoken and written forms. Emphasis is given to cultural and literary readings and discussions, as well as composition- writing skills and Multimedia Center activities. Two exams; several compositions and rewrites.	\N	0
70469	2014	spring	SP	151	Intermediate Spanish I	Continuing study of modern Spanish in its spoken and written forms. Emphasis is given to cultural and literary readings and discussions, as well as composition- writing skills and Multimedia Center activities. Two exams; several compositions and rewrites.	\N	0
70474	2014	spring	SP	151	Intermediate Spanish I	Continuing study of modern Spanish in its spoken and written forms. Emphasis is given to cultural and literary readings and discussions, as well as composition- writing skills and Multimedia Center activities. Two exams; several compositions and rewrites.	\N	0
70483	2014	spring	SP	152	Intermediate Spanish II	Continuation of SP 151. Intended to advance conversational skills and refine writing skills through cultural and literary readings, discussions, and Multimedia Center assignments. Two exams; several compositions and rewrites.	\N	0
70495	2014	spring	SP	152	Intermediate Spanish II	Continuation of SP 151. Intended to advance conversational skills and refine writing skills through cultural and literary readings, discussions, and Multimedia Center assignments. Two exams; several compositions and rewrites.	\N	0
70502	2014	spring	SP	200	Advanced Spanish Composition	This course is designed to refine the student's writing and reading skills in Spanish in preparation for entering upper-level Spanish courses. The class time and the assignments are divided between developing composition - writing skills, a variety of readings in Hispanic literature, and some review of grammatical structures. Two exams; four or five compositions and rewrites. Class taught in Spanish.	\N	0
70517	2014	spring	SP	200	Advanced Spanish Composition	This course is designed to refine the student's writing and reading skills in Spanish in preparation for entering upper-level Spanish courses. The class time and the assignments are divided between developing composition - writing skills, a variety of readings in Hispanic literature, and some review of grammatical structures. Two exams; four or five compositions and rewrites. Class taught in Spanish.	\N	0
70526	2014	spring	SP	200	Advanced Spanish Composition	This course is designed to refine the student's writing and reading skills in Spanish in preparation for entering upper-level Spanish courses. The class time and the assignments are divided between developing composition - writing skills, a variety of readings in Hispanic literature, and some review of grammatical structures. Two exams; four or five compositions and rewrites. Class taught in Spanish.	\N	0
70705	2014	spring	STR	241	Pricing Strategy	This course prepares future managers to analyze the environment in which their firm/organization operates and to arrive at an appropriate pricing policy for the product or services. There are several components: cost definition and measurement; measurement of price sensitivity and the implied market segmentation; strategic analysis vis-à-vis competitors and distributors; and the legal aspects of pricing. Topics include: quantity discounts, bundling and tie-in sales, product-line pricing, pricing via distribution channels, cooperative versus opportunistic pricing and competitive bidding.	\N	0
70718	2014	spring	STR	241W	Pricing Strategy	This course prepares future managers to analyze the environment in which their firm/organization operates and to arrive at an appropriate pricing policy for the product or services. There are several components: cost definition and measurement; measurement of price sensitivity and the implied market segmentation; strategic analysis vis-à-vis competitors and distributors; and the legal aspects of pricing. Topics include: quantity discounts, bundling and tie-in sales, product-line pricing, pricing via distribution channels, cooperative versus opportunistic pricing and competitive bidding.	\N	0
70720	2014	spring	STR	401	Managerial Economics	This core course applies the fundamental tools of price theory-consumer and firm behavior, demand and supply, the allocation of resources, competition and monopoly-to management decision making. Interaction of the firm with its customers, competitors and markets is discussed.	\N	0
70736	2014	spring	STR	401	Managerial Economics	This core course applies the fundamental tools of price theory-consumer and firm behavior, demand and supply, the allocation of resources, competition and monopoly-to management decision making. Interaction of the firm with its customers, competitors and markets is discussed.	\N	0
70747	2014	spring	STR	401	Managerial Economics	This core course applies the fundamental tools of price theory-consumer and firm behavior, demand and supply, the allocation of resources, competition and monopoly-to management decision making. Interaction of the firm with its customers, competitors and markets is discussed.	\N	0
70754	2014	spring	STR	401A	Managerial Economics Lab		\N	0
70763	2014	spring	STR	401A	Managerial Economics Lab		\N	0
70772	2014	spring	STR	401A	Managerial Economics Lab		\N	0
70789	2014	spring	STR	403	Organization Theory	The course combines basic economic concepts introduced in STR 401 with agency theory and the concept of specific knowledge to develop a framework for addressing and solving important organizational problems. Key elements include: the assignment of decision rights, the performance-evaluation system and the compensation/incentive system. Each of these elements is analyzed in detail. The framework is applied to analyze a variety of contemporary managerial topics such as total quality management, business-process reengineering, outsourcing, transfer pricing, leadership and business ethics.	\N	0
70791	2014	spring	STR	403	Organization Theory	The course combines basic economic concepts introduced in STR 401 with agency theory and the concept of specific knowledge to develop a framework for addressing and solving important organizational problems. Key elements include: the assignment of decision rights, the performance-evaluation system and the compensation/incentive system. Each of these elements is analyzed in detail. The framework is applied to analyze a variety of contemporary managerial topics such as total quality management, business-process reengineering, outsourcing, transfer pricing, leadership and business ethics.	\N	0
70809	2014	spring	STR	421	Econ of Compet Strategy	Competitive strategy deals with the most significant decisions that companies make in the marketplace, including entry into a market, product positioning, pricing, investments, technology choice and acquisitions. This course provides tools and concepts for analyzing these decisions and for designing business strategies that help firms make above-normal profits in the long run. Throughout the course, there is an emphasis on how firms interact with existing or potential competitors and other parties in the market. The tools and concepts used to understand this interaction are partly those of the traditional field of Strategic Management, but more importantly those of modern microeconomics, especially the field of Industrial Organization.The course is largely case-based. About one third of all classes are lectures; the other two thirds are case discussions.	\N	0
70814	2014	spring	STR	421	Econ of Compet Strategy	Competitive strategy deals with the most significant decisions that companies make in the marketplace, including entry into a market, product positioning, pricing, investments, technology choice and acquisitions. This course provides tools and concepts for analyzing these decisions and for designing business strategies that help firms make above-normal profits in the long run. Throughout the course, there is an emphasis on how firms interact with existing or potential competitors and other parties in the market. The tools and concepts used to understand this interaction are partly those of the traditional field of Strategic Management, but more importantly those of modern microeconomics, especially the field of Industrial Organization.The course is largely case-based. About one third of all classes are lectures; the other two thirds are case discussions.	\N	0
70823	2014	spring	STR	423	Pricing Policies	Pricing is one of the most important, least understood, and most controversial decisions a manager has to make. These decisions often have significant long-term implications for a firm's bottom line. The purpose of this course is to help future managers make good decisions by preparing them to analyze the environment in which their firm operates and to arrive at an appropriate pricing policy for their product or service. The objectives of the course are: 1) to develop an understanding of the relationship between a firm's environment and its optimal pricing strategy, and 2) to develop skills in applying this understanding.     There are several components to the course: elasticity of demand and relevant costs, price discrimination and market segmentation, and competitive pricing. Students will learn the fundamentals of economic-value analysis and break-even analysis, and will be made familiar with strategies such as bundling, tie-in sales, quantity discounts, product-line pricing, and demand buildup.	\N	0
70837	2014	spring	STR	427	Organizational Behavior	The course analyzes behavioral approaches to organizations, stressing implications for managerial practice. Topics include: organization and job design, group dynamics, motivation and leadership.	\N	0
70846	2014	spring	STT	201	Introduction to Probability	Probability spaces; combinatorial problems; random variables and expectations; discrete and continuous distributions; generating functions; independence and dependence; binomial, normal, and Poisson laws; laws of large numbers.  Required by Electrical and Computer Engineering majors.\
\
This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.	\N	0
70858	2014	spring	STT	201	Introduction to Probability	Probability spaces; combinatorial problems; random variables and expectations; discrete and continuous distributions; generating functions; independence and dependence; binomial, normal, and Poisson laws; laws of large numbers.  Required by Electrical and Computer Engineering majors.\
\
This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.	\N	0
70860	2014	spring	STT	211	Applied Statistics for Social Sciences I	Descriptive statistics, statistical analysis, and statistical inference as used in the social sciences; including elements of correlation, regression, and analysis of variance.  Excel, Minitab and similar programs.  Please note that, because of the significant overlap between them, students may earn degree credit for only one of these courses:  BCS 200, CSP/PSI 211, STT 211 and STT 212.	\N	0
70921	2014	spring	STT	212	Applied Statistics for the Biological and Physical Sciences I	Descriptive statistics, statistical analysis, and statistical inference as used in the biological and physical sciences; including elements of correlation, regression, and analysis of variance.  Excel, Minitab and similar programs.  Pleaae note that, because of the significant overlap between them, students may earn degree credit for only one of these courses:  BCS 200, CSP/PSI 211, STT 211 and STT 212.	\N	0
70939	2014	spring	STT	212	Applied Statistics for the Biological and Physical Sciences I	Descriptive statistics, statistical analysis, and statistical inference as used in the biological and physical sciences; including elements of correlation, regression, and analysis of variance.  Excel, Minitab and similar programs.  Pleaae note that, because of the significant overlap between them, students may earn degree credit for only one of these courses:  BCS 200, CSP/PSI 211, STT 211 and STT 212.	\N	0
70968	2014	spring	STT	213	Elements of Probability & Math Statistics	Descriptive statistics; probability; binomial, Poisson, normal distributions; estimation of means, proportions, and their differences; confidence limits; tests of hypotheses; chi-square tests of association; introduction to regression analysis.	\N	0
71001	2014	spring	STT	221W	Sampling Techniques	Simple random, stratified, systematic, and cluster sampling; estimation of the means, proportions, vaiance, and ratios of a finite population.  Ratio and regession methods of estimation and the use of auxiliary information.  The nonresponse problem.  \
Prerequisite:  familiarity with the concepts of expectation, variance, covariance and correlation.	\N	0
71027	2014	spring	STT	277	Introduction to Statistical Software and Exploratory Data Analysis	The first half of this course covers the elements of programming in R, SAS®, and operation of the JMP® graphical user interface.  The student will learn how to get data into (and out of) these programs, execute fundamental statistical procedures, and write programs in R and SAS to document and automate analyses.  The second half explores the use of this software to understand data from observational studies. The student will learn the philosophy, capabilities, and pitfalls of exploratory data analysis. Univariate, bivariate and multivariate methods will be introduced. Graphical methods will be emphasized, but numerically-oriented procedures such as linear models will be included where appropriate.  Each student will analyze a real-life data set in some depth and write a report.	\N	0
71069	2014	spring	STT	394	Internship in Stt		\N	0
71074	2014	spring	STT	477	Introduction to Statistical Software and Exploratory Data Analysis	The first half of this course covers the elements of programming in R, SAS®, and operation of the JMP® graphical user interface.  The student will learn how to get data into (and out of) these programs, execute fundamental statistical procedures, and write programs in R and SAS to document and automate analyses.  The second half explores the use of this software to understand data from observational studies. The student will learn the philosophy, capabilities, and pitfalls of exploratory data analysis. Univariate, bivariate and multivariate methods will be introduced. Graphical methods will be emphasized, but numerically-oriented procedures such as linear models will be included where appropriate.  Each student will analyze a real-life data set in some depth and write a report.	\N	0
71289	2014	spring	TCS	412	Human Computer Interaction	This course will explore the design, implementation, and evaluation of user interfaces. Students will study the theoretical methods for interface design and evaluation, including requirements gathering, usability heuristics, user interface inspections, usability studies, information visualization, and prototyping. Case studies of interface successes and failures will augment theory with practical experiences. Students will apply this methodology to assignments in the design, implementation, and evaluation cycle. Students taking this course at the graduate level will have additional readings and assignments.	\N	0
71291	2014	spring	TCS	444	Logical Foundations of A.I.	An introduction to the logical foundations of AI, including first-order logic, search, knowledge representation, planning. Students taking this course at the 400 level will be required to complete additional readings and/or assignments, including a significant project or essay.	\N	0
71314	2014	spring	TCS	453	Dynamic Language & Software Development	This course explores unique aspects of dynamically-typed programming languages, which are now pervasive in domains such as scientific research, Web application development, gaming, and user interface design. The lessons you will learn here complement those in traditional compilers and programming languages courses, which focus mainly on statically-typed languages. We will use the Python language as a case study. In the first half of this course, we will study the internals of the Python interpreter, which is implemented in C. In the second half, we will build analysis and debugging tools for Python, potentially extending open-source tools with large user bases. Familiarity with Python and C are beneficial but not strictly required.	\N	0
71323	2014	spring	TCS	454	Programming Language Design & Implementation	Design and implementation of programming languages, with an emphasis on imperative languages and on implementation tradeoffs.  In-depth examination of "how programming languages work."  Topics include fundamental language concepts (names, values, types, abstraction, control flow); compilation and interpretation (syntactic and semantic analysis, code generation and optimization); major language paradigms (imperative, object-oriented, functional, logic-based, concurrent). Course projects include assignments in several different languages, with an emphasis on compilation issues.	\N	0
71337	2014	spring	TCS	456	Operating Systems	Principles of operating system design, explored within the practical context of traditional, embedded, distributed, and real-time operating systems.  Topics include device management, process management, scheduling, synchronization principles, memory management and virtual memory, file management and remote files, protection and security, fault tolerance, networks, and distributed computing. CSC 456, a graduate-level course, requires additional readings and assignments.	\N	0
71346	2014	spring	TCS	457	Computer Networks	Introduction to computer networks and computer communication: Architecture and Protocols:. Design of protocols for error recovery, reliable delivery, routing and congestion control. Store-and-forward networks, satellite networks, local area networks and locally distributed systems. Case studies of networks, protocols and protocol families. Emphasis on software design issues in computer communication.	\N	0
71358	2014	spring	TCS	481	Intro to Cryptography	The modern study of cryptography investigates techniques for facilitating interactions between distrustful entities. In this course we introduce some of the fundamental concepts of this study. Emphasis will be placed on the foundations of cryptography and in particular on precise definitions and proof techniques.	\N	0
71360	2014	spring	TCS	486	Computational Complexity	This course continues the development of the theory of computing begun in CSC 280.  Topics include the formal characterization of computational hardness; one-way functions and cryptography; the complexity hierarchy; and information theory.	\N	0
